0.11A6.1004.1F0.dab,Kinderling Kids,DAB+ Sydney 11,Australia,F0,1..8,
0.120D.1004.1F0.dab,Koori Radio,DAB+ Sydney 12,Australia,F0,1..8,
0.11A0.1004.1F0.dab,MMM CLASSIC ROCK,DAB+ Sydney 13,Australia,F0,1..8,
0.11A1.1004.1F0.dab,MMM GREATEST,DAB+ Sydney 14,Australia,F0,1..8,
0.11A4.1004.1F0.dab,MMM MODERN,DAB+ Sydney 15,Australia,F0,1..8,
0.11B2.1004.1F0.dab,Macquarie Sports,DAB+ Sydney 16,Australia,F0,1..8,
0.11B3.1004.1F0.dab,News Talk Sport,DAB+ Sydney 17,Australia,F0,1..8,
0.11A5.1004.1F0.dab,OLDSKOOL HITS,DAB+ Sydney 18,Australia,F0,1..8,
0.11E6.1004.1F0.dab,Sky Tbred Cent,DAB+ Sydney 19,Australia,F0,1..8,
0.11E4.1004.1F0.dab,SkySportsRadio1,DAB+ Sydney 20,Australia,F0,1..8,
0.11E5.1004.1F0.dab,SkySportsRadio2,DAB+ Sydney 21,Australia,F0,1..8,
0.119F.1004.1F0.dab,Triple M,DAB+ Sydney 22,Australia,F0,1..8,
0.1196.1004.1F0.dab,ZOO MusicVariety,DAB+ Sydney 23,Australia,F0,1..8,
0.11D1.1005.1F0.dab,2CH 1170,DAB+ Sydney 2,Australia,F0,1..8,
0.11D0.1005.1F0.dab,2GB 873,DAB+ Sydney 3,Australia,F0,1..8,
0.1222.1005.1F0.dab,2MFM Muslim DR,DAB+ Sydney 4,Australia,F0,1..8,
0.1221.1005.1F0.dab,2SER 107.3,DAB+ Sydney 5,Australia,F0,1..8,
0.11BE.1005.1F0.dab,Coles Radio,DAB+ Sydney 6,Australia,F0,1..8,
0.1184.1005.1F0.dab,CW Remix,DAB+ Sydney 7,Australia,F0,1..8,
0.1223.1005.1F0.dab,FBi Radio,DAB+ Sydney 8,Australia,F0,1..8,
0.1224.1005.1F0.dab,Hope 1032,DAB+ Sydney 9,Australia,F0,1..8,
0.1220.1005.1F0.dab,Inspire Digital,DAB+ Sydney 10,Australia,F0,1..8,
0.1181.1005.1F0.dab,KIIS 1065,DAB+ Sydney 11,Australia,F0,1..8,
0.11BF.1005.1F0.dab,Koffee,DAB+ Sydney 12,Australia,F0,1..8,
0.1208.1005.1F0.dab,MMM COUNTRY,DAB+ Sydney 13,Australia,F0,1..8,
0.11BD.1005.1F0.dab,Nova 969,DAB+ Sydney 14,Australia,F0,1..8,
0.11BC.1005.1F0.dab,smooth fm 95.3,DAB+ Sydney 15,Australia,F0,1..8,
0.1185.1005.1F0.dab,The 80s,DAB+ Sydney 16,Australia,F0,1..8,
0.1183.1005.1F0.dab,The 90s,DAB+ Sydney 17,Australia,F0,1..8,
0.1182.1005.1F0.dab,The Edge,DAB+ Sydney 18,Australia,F0,1..8,
0.1180.1005.1F0.dab,WSFM 1017,DAB+ Sydney 19,Australia,F0,1..8,
0.1225.1005.1F0.dab,Zed,DAB+ Sydney 20,Australia,F0,1..8,
0.3007.3000.3F0.dab,ABC Classic FM,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3003.3000.3F0.dab,ABC Country,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3008.3000.3F0.dab,ABC Grandstand,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3002.3000.3F0.dab,ABC Jazz,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3004.3000.3F0.dab,ABC KIDS listen,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3000.3000.3F0.dab,ABC NEWS,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3006.3000.3F0.dab,ABCRadioNational,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3005.3000.3F0.dab,ABC SYDNEY,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3001.3000.3F0.dab,Double J,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3800.3000.3F0.dab,SBS Radio 1,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3801.3000.3F0.dab,SBS Radio 2,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3806.3000.3F0.dab,SBS Radio 3,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3804.3000.3F0.dab,SBS Arabic24,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3802.3000.3F0.dab,SBS Chill,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3803.3000.3F0.dab,SBS PopAsia,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3805.3000.3F0.dab,SBS PopDesi,SY ABC&sbs RADIO,Australia,F0,1..8,
0.3009.3000.3F0.dab,triple j,SY ABC&sbs RADIO,Australia,F0,1..8,
0.300A.3000.3F0.dab,triplejUnearthed,SY ABC&sbs RADIO,Australia,F0,1..8,
0.F03030FF.3000.FF0.dab,ABC-SBS EPG,SY ABC&sbs RADIO,Australia,F0,1..8,
